Date,Open,High,Low,Close,Adj Close,Volume
2009-12-31,106.74,107.38,106.15,106.15,86.86,374200
2010-01-04,106.52,109.62,106.51,109.56,89.65,576300
2010-01-05,109.59,109.59,108.38,108.54,88.81,681900
2010-01-06,108.95,110.57,108.22,109.53,89.62,1397500
2010-01-07,109.25,110.35,106.64,107.29,87.79,797200
2010-01-08,106.8,107.28,105.9,106.77,87.36,432400
2010-01-11,106.97,108.15,106.7,107.65,88.08,568400
2010-01-12,106.6,107.65,102.96,103.29,84.52,948100
2010-01-13,102.25,104.36,102.25,103.08,84.34,704100
2010-01-14,103.32,104.77,103.32,104.12,85.2,954700
2010-01-15,104.38,104.48,101.55,102.11,83.55,814600
2010-01-19,102.69,104.16,101.6,103.93,85.04,616400
2010-01-20,102.85,104.03,101.97,103.45,84.65,411500
2010-01-21,103.19,106.26,103.12,103.37,84.58,788700
2010-01-22,103.2,104.26,98.67,99.02,81.02,1259200
2010-01-25,99.76,101.1,99.1,100.09,81.9,550500
2010-01-26,99.4,100.19,98.77,99.46,81.38,657900
2010-01-27,98.9,99.58,97.82,99.25,81.21,713500
2010-01-28,99.17,99.17,95.86,97.76,79.99,380100
2010-01-29,98.12,99.71,96.0,96.23,78.74,715000
2010-02-01,96.69,97.82,95.3,95.85,78.43,1243200
2010-02-02,95.91,97.24,94.68,96.58,79.03,1431100
2010-02-03,96.52,97.29,95.28,96.0,78.55,737000
2010-02-04,95.33,95.75,92.55,92.72,75.87,997600
2010-02-05,92.88,93.12,90.49,92.99,76.09,877000
2010-02-08,92.99,93.38,91.76,91.76,75.08,633300
2010-02-09,92.97,93.6,91.58,93.01,76.1,994900
2010-02-10,92.73,94.31,92.4,93.01,76.1,1237200
2010-02-11,93.23,95.73,91.17,95.23,77.92,2107900
2010-02-12,94.51,95.92,93.2,95.89,78.46,934600
2010-02-16,95.98,96.11,94.68,95.76,78.35,753400
2010-02-17,95.83,96.25,94.86,96.18,78.7,502500
2010-02-18,95.42,96.53,94.32,95.03,77.76,560000
2010-02-19,94.58,95.46,94.5,95.01,77.74,492000
2010-02-22,94.84,94.98,93.72,94.51,77.33,535400
2010-02-23,94.1,94.81,93.13,93.23,76.28,827100
2010-02-24,93.72,94.9,93.34,94.83,77.59,554400
2010-02-25,93.82,94.39,92.7,94.33,77.18,862400
2010-02-26,94.56,94.56,93.59,94.47,77.3,642000
2010-03-01,94.99,97.91,94.48,97.8,80.02,835300
2010-03-02,97.86,99.07,97.45,98.21,80.36,609800
2010-03-03,98.18,98.77,96.98,97.13,79.48,612300
2010-03-04,97.08,99.0,96.97,98.75,80.8,505000
2010-03-05,98.98,103.19,98.37,102.74,84.07,1460100
2010-03-08,103.08,104.23,102.4,102.62,83.97,841800
2010-03-09,102.56,102.81,101.5,102.3,83.71,519400
2010-03-10,102.03,103.51,101.39,103.06,84.33,785900
2010-03-11,102.72,104.44,102.41,104.44,85.46,552700
2010-03-12,104.54,105.1,103.83,104.16,85.23,527000
2010-03-15,103.82,104.74,101.73,102.06,83.51,794400
2010-03-16,101.74,102.63,101.35,102.01,83.47,455200
2010-03-17,102.34,105.24,102.32,104.46,85.47,614800
2010-03-18,104.8,104.95,103.47,103.87,84.99,353200
2010-03-19,104.22,104.59,102.21,102.69,84.03,573100
2010-03-22,102.3,102.6,101.14,101.95,83.42,930400
2010-03-23,101.83,102.72,100.82,102.01,83.47,1527000
2010-03-24,101.21,102.49,99.53,100.09,81.9,1484000
2010-03-25,100.92,100.92,98.84,98.95,80.97,953700
2010-03-26,99.29,99.29,96.19,96.45,78.92,1181700
2010-03-29,96.52,98.16,96.18,97.09,79.44,955000
2010-03-30,97.32,98.35,97.24,97.97,80.16,539600
2010-03-31,97.41,98.33,97.02,97.34,79.65,645100
2010-04-01,98.33,100.0,97.94,98.9,80.92,776200
2010-04-05,98.68,102.52,98.55,101.61,83.14,662300
2010-04-06,101.49,103.0,99.97,101.45,83.01,887500
2010-04-07,101.21,102.17,100.7,101.63,83.16,532500
2010-04-08,101.6,102.26,100.21,101.89,83.37,345700
2010-04-09,101.89,102.92,101.31,102.66,84.0,459300
2010-04-12,102.32,103.0,102.02,102.98,84.26,502900
2010-04-13,102.33,102.82,100.44,101.21,82.81,827400
2010-04-14,100.67,101.6,100.33,101.35,82.93,642600
2010-04-15,101.44,102.28,100.43,100.46,82.2,471800
2010-04-16,99.78,100.63,98.95,99.62,81.51,747700
2010-04-19,99.02,99.44,96.49,97.85,80.06,1214600
2010-04-20,98.13,99.5,97.93,99.26,81.22,514400
2010-04-21,98.68,101.83,98.68,100.62,82.33,819300
2010-04-22,96.98,98.55,93.2,96.08,78.62,2774700
2010-04-23,96.52,96.55,94.79,95.74,78.34,541900
2010-04-26,98.94,103.88,98.94,103.21,84.45,2289700
2010-04-27,102.41,104.14,101.36,102.34,83.74,1085700
2010-04-28,102.5,102.55,98.16,100.1,81.91,1127500
2010-04-29,100.62,101.46,98.32,101.35,82.93,786500
2010-04-30,101.61,101.61,100.1,100.65,82.36,1232600
2010-05-03,100.27,103.35,100.26,103.29,84.52,1085300
2010-05-04,102.24,102.55,99.61,100.15,81.95,1235300
2010-05-05,99.46,99.49,93.12,95.11,77.82,2809200
2010-05-06,94.7,96.62,87.95,92.45,75.65,2054700
2010-05-07,92.45,93.27,89.45,91.45,74.83,1315500
2010-05-10,95.46,99.23,95.4,98.38,80.5,2054500
2010-05-11,97.68,99.72,97.4,98.5,80.6,1029600
2010-05-12,99.21,100.0,98.38,99.25,81.21,756700
2010-05-13,98.89,107.44,98.83,101.68,83.2,3444100
2010-05-14,101.0,101.77,98.55,99.65,81.54,958800
2010-05-17,99.84,100.55,97.52,98.74,80.79,512900
2010-05-18,99.0,99.71,95.79,96.57,79.02,722600
2010-05-19,96.53,98.49,95.31,96.84,79.24,823400
2010-05-20,94.76,95.66,92.05,92.27,75.5,1313900
2010-05-21,91.45,93.7,90.52,92.17,75.42,1217500
2010-05-24,91.81,93.25,91.42,91.51,74.88,775200
2010-05-25,89.85,91.06,87.86,90.84,74.33,714200
